index,prompt,prompt_cont,gen0,['There are many farms crowding the area'],"[', which all produce milk and pork.']","[' of the city, but it’']"
194,"[""Iran's Parliament Questions A""]",[' Dismissive Ahmadinejad'],['irstrikes in Syria\n\n']
195,['Justice did not provide savings'],[' data beyond fiscal year 1997.'],[' to the district court for the']
196,"[""uh-huh yeah we've uh we  camped at the DeGray State Park in Arkansas in the fall and there was nobody else hardly""]","["" around and it was just really nice that time of year we had taken our electric blanket too just in case it was unbearable but we didn't need it""]",[' anybody  so it was a great time to see the  wildlife and uh we were uh camping and uh we got uh  uh  uh  uh']
197,"['In the storm, the tree fell down and crashed through the roof']","[' of my house. Now, I have to get it repaired.']",['.\n\nThe woman was found dead in the kitchen.\n']
198,"['The Episcopal Church, with 2.3 million members, is the American']","[' branch of the worldwide Anglican Communion, which has 77 million adherents.']",[' church with the largest number of Episcopalians in the world. Among its many']
199,"['Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up,']","[' scold him, and get him to work. He needed to get him to finish his work, because his work was beautiful.']","[' get him dressed, and drive him to the office. He would sit in the car, watch the world go by and wonder what']"
200,"[""they presume their audience won't sit still for a sociology lesson, however entertainingly presented, so they""]",[' trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes '],"["" don't bother to try and make it more interesting. \nthe fact that the film is about the problems""]"
201,['i think by limiting the number of consecutive terms a congressman or senator can hold whether it be a state'],"["" congressman or senator or at the national level limiting the two terms and then they've got to sit out one""]","[' or federal office, and not allowing them to run for a third term, it would make it harder to']"
202,"['The red phycoerytherin pigment is an adaptation to help red algae catch more sunlight in deep water—as such, some red']","[' algae that live in shallow water have less phycoerytherin in their rhodoplasts, and can appear more greenish.']",[' algae species are known to grow in very deep ocean waters.\n\nThe red phycoerytherin pigment is an adaptation to help']
203,['Police spokesman Brig. Gen. Edward Aritonang confirmed Saturday that another two'],"[' had been arrested, one in Jakarta and another in Magelang, Central Java.']","[' soldiers were wounded in the attack.\n\n""The incident is still under investigation,""']"
204,"[""Since then, the Bronx has always supported the Democratic Party's nominee for President, starting with a vote of 2-""]","['1 for the unsuccessful Al Smith in 1928, followed by four 2-1 votes for the successful Franklin D. Roosevelt.']","['to-1 in the primary, and then a vote of 5-to-2 in the general election, with Bronx']"
205,"[""But not Fox News Sunday's Jim Angle, who reports, Jiang went toe-""]","['to-toe with Bill Clinton, the smoothest talker in the Western world.']","['to-toe with the president.\n\n""Donald Trump has been a very,']"
206,['The tenth series will introduce Pearl Mackie as'],"["" Bill, the Doctor's newest traveling companion.""]",[' she takes over as the new lead character in']
207,"['When the sponsors of the bill got to the town hall, they were surprised to']",[' find that the room was full of opponents. They were very much in the majority.'],"[' find that the town of Tewksbury, which had been given the bill,']"
208,"[""We couldn't find any pictures""]",[' of Blind Mello Jello.'],[' of the original version of the original']
209,['How will we tell time on Mars? Will we go by Mars'],"[""’ rotation of the sun, or continue using Earth's time?""]",[' clocks? What are the best ways to measure time on Mars? What']
210,"[""well i've seen some people try to just come in like over the weekend""]",[' because they want to use the TexTeller machine and they have said no'],[' and not go through the process of getting their stuff together and getting it out']
211,"['is throwing up his hands in surrender, is firing his r&d people']","[', and has decided he will just screen the master of disguise 24/7 ']","[', and is trying to get rid of the whole thing by telling the people that']"
212,['He finds pleasure that'],"["" we're leaving.""]","[' he cannot express,']"
213,['A three-judge panel of the 8th U.S. Circuit Court'],[' of Appeals in St. Louis overturned a ruling issued last year that supported the ordinance.'],"["" of Appeals has upheld a lower court's decision to uphold a conviction for the rape of""]"
214,['This girl there will put a picture'],[' of Bill on your desk before tomorrow.'],[' of you in the post.\n\n']
215,['We know how many papers this reviewer has read'],"["", but we don't know which ones.""]",['!\n\nThe following is a list of']
216,['while the humor aspects of ` jason x'],"[""'were far more entertaining than i had expected""]","['y` are more apparent, the\nlanguage']"
217,"[""A rule of thumb that I've heard""]","[' is ""for small children, big dogs"".']",[' is that a good way to get the most']
218,['In 5 U.S.C it defines what records can be withheld under two (2) Freedom of Information Act exemptions if the'],[' President of the U.S. or the President or Director of the OMB determine that the information falls into the exemption statutes.'],[' records are not covered by one of the exemptions.\n\nThe FOIA Exemption 5 is a specific exemption that covers records that are']
219,['Why was there tension the'],[' day after the election?'],[' night of the\n\n']
220,['that the accidental spy is a solid action pic'],[' that returns the martial arts master to top form'],"[', but it’s not a blockbuster']"
221,"['When you have a cold, is it better to take cough']",['/cold medicine or have your body fight it off without medicine?'],[' medicine or antibiotics?\n\nThe answer to that question will depend']
222,"[""Larry's boss at the railroad company would not""]",[' want anyone but him to work in the office.'],[' be pleased. He had been a friend of the']
223,"['is worth your time, especially if you have ellen p']",['ompeo sitting next to you for the ride. '],"['auls book on the subject, it is a must read']"
224,['The two princesses were educated at home under the supervision of their mother and their'],"[' governess, Marion Crawford, who was casually known as ""Crawfie"".']","[' aunt, the queen. They were brought up in the strictest of traditions. Their']"
225,"['""Is there really a """"Celtic"""" ethnicity and what proof is']","[' there of a shared ethnicity between supposed Celtic nations such as Wales and Scotland?""']","[' there that this is true?""\n\n""No, there isn\'t.']"
226,"[""Palestine's government jet used""]",[' to be kept in Egypt.'],[' to fly to Gaza\n\n']
227,['Why most women do'],[' not reach orgasm?'],[' not want to be']
228,['There is also the phenomenon of herd immunity which offers a measure of protection to those otherwise'],[' vulnerable people when a large enough proportion of the population has acquired immunity from certain infections.'],[' vulnerable to disease. The concept of herd immunity has been proposed by the US government in']
229,['Syrian govt'],[' wont stop attacks'],['. to ban']
230,['Times Square is part'],[' of New York City.'],"[' of New York City,']"
231,"[""Bill's turn""]",[' was over.'],['.\n\n']
232,['Meanwhile all the people in town are hunting high and low for'],"[' Arthur and Celeste, and their mothers are very worried.']",[' the\nman who has stolen their property.\n\nThe']
233,['The men were able to mine'],[' more gold from the abandoned mine.'],"[' the entire mountain, but the women']"
234,['Iraq announced that it will'],[' not cooperate with the inspectors.'],[' not accept any more refugees from']
235,"[""i just got a bike myself because i'm hoping you know eventually maybe you know for""]",[' hikes or you know going out along the canal area or whatever to ride bikes with them'],"["" those that don't have a bike it's a great way to see places and see""]"
236,"[""It is possible that Sam didn't pick those""]",[' packages up which are to be mailed tomorrow.'],"[' particular words, and that the words were taken']"
237,['The goalkeepers are the only players allowed to touch the ball with their'],[' hands or arms while it is in play and only in their penalty area.'],[' hands. The goalkeeper is also responsible for keeping the ball under control and for']
238,['I am 26 years old and one of my wisdom teeth on my left lower jaw has never grown in. My dentist told me that I am'],"["" likely to have a problem with it at a later age. What could this problem be and what's the cause of the delay of tooth growth?""]",[' going to need a root canal and that I will need to have a dentist put a crown on my teeth. I am also having a root canal']
239,['There was a deeper  The new ideas were immensely liberating'],"[', but at some point you can get too liberated.']",['. The way that we were able to think about the']
240,"['""Tomorrow at the Mission Inn, I have the opportunity to']",[' congratulate the governor-elect of the great state of California.'],[' be the first woman to ever ride the Matterhorn. This']
241,['but uh so this uh French i guess are into the'],[' slapstick i guess so they would like Jerry Lewis yeah'],[' uh the uh the uh the uh the uh the uh']
242,['Bob would'],[' have won.'],[' never have the']
243,"['This has led to widespread problems with antimicrobial and antibiotic resistance, so much as to prompt the World Health Organization to classify antimicrobial resistance as a ""serious threat [that]']","[' is no longer a prediction for the future, it is happening right now in every region of the world and has the potential to affect anyone, of any age, in any country"".']","[' is growing increasingly serious"" (World Health Organization, 2008). In the United States, the Centers for Disease Control and Prevention (CDC) estimates that there are approximately 3.7 million']"
244,"[""'s all-powerful, a voice for a pop-cy""]",['ber culture that feeds on her bjorkness. '],['nicism that has always been a part of pop culture.']
245,['just goes to show that if you give a filmmaker an'],"[' unlimited amount of phony blood, nothing good can happen ']","[' opportunity to write a script, he will write a script']"
246,"[""Standard & Poor's 500 index rose 15.66 to 1,046.79""]","[', its best advance since Oct. 1, when it gained 22.25.']","[', the S&P 500 index rose 0.8 to 1,053']"
247,"['An Xbox Live Gold account has an annual cost of US$59.99, C$59.']","['99, NZ$90.00, GB£39.99, or €59.99.']",['95. That’s $29.50 more than the annual cost of an Xbox One X']
248,"['Aachen is a very historic city (with Roman remains, natural hot springs as well as a world-famous cathedral where all German emperors from 900']","[' a.c. to about 1500 a.c. have been crowned) at the Western edge of Germany, located about 5 kilometres from the Netherlands and Belgium.']","[' to 1806 were crowned) with a population of around 4.5 million people. It is known for its many castles, churches, palaces and manors']"
249,"[""It was San'doro who asked""]",[' how far you could do that.'],"[' me to come here tonight."" ""']"
250,['There will be a US-UK-'],['Japanese joint venture (Trico Steel).'],['EU-Japan-Australia-India-Sing']
251,"['And put like that, she added confidentially to Tommy, ""nobody']","[' could boggle at the expense!"" Nobody did, which was the great thing.']","['\'s going to find out about it.""\n\n""You mean, you\'re']"
252,['Civil disobedience can occur when people speak about'],[' a certain topic that is deemed as?'],"[' an issue, but are not willing to']"
253,['Does the International Community know about the mass genocide done by Shivraj Singh Chou'],['han in the Vyappam Scam? Why is BJP in genocide business?'],['han in 1984?\n\nThe Indian Government is not only silent on the 1984 genocide']
254,['This opera was written in the 19th century'],"["", but we're not sure by whom.""]","["" by the composer's father, the Italian composer""]"
255,"['Another site within walking distance is the beautiful, ancient walled']",[' Monastery of the Crose now hemmed in by suburbs.'],"[' city of Pompeii. The site is in ruins, but the']"
256,"['injects freshness and spirit into the romantic comedy genre, which has been held']",[' hostage by generic scripts that seek to remake sleepless in seattle again and again '],"[' in high esteem for many years. The film was released on March 30, 2008.']"
257,['when her material is'],[' not first-rate'],[' not as good as']
258,"['Bacteria were once seen as simple bags of cytoplasm, but structures such as the prokaryotic cyt']",['oskeleton and the localization of proteins to specific locations within the cytoplasm that give bacteria some complexity have been discovered.'],"['oskeleton and the cell wall have become better understood. A new perspective on the cell wall has emerged, however, and the']"
259,"['Pierre Bérégovoy died on 1 May 1993, in Paris after being transported by helicopter from Nevers (Nièvre), where he had been found an hour earlier, in a coma with two bullets in the head. The second bullet was attributed to a nervous reflex. Police investigators ruled his death as a']","["" suicide, confirming his bodyguard's deposition, who claimed the former prime minister was with him when he grabbed the guard's gun, which is more plausible than the first version of events which appeared in the press relating that Bérégovoy had returned alone to the car and had taken the gun from the glove box.""]",[' homicide.\n\nSee also\nList of unsolved murders\n\nReferences\n\nExternal links\n\nCategory:1953 births\nCategory:1993 deaths\nCategory:French people of Basque descent\nCategory:French people of Spanish descent\nCategory:Unsolved murders in France\nCategory:People from Nevers\n']
260,"[""The company didn't detail the""]",[' costs of the replacement and repairs.'],[' number of employees who took part in']
261,['John has written the words'],"[', and Paul the music.']","[', “I’']"
262,"[""Stretching the woman's back""]","[', the woman smiled at the girl.']","[' and pelvis, she stretches her arms']"
263,"['After Apollo missions 18 and 19 were cancelled, what']",[' happened to the Saturn Vs that were never used?'],[' could have been a new era of lunar exploration began']
264,['Whats is something you caught your'],[' parents doing you wish you didnt see?'],"[' attention?\n\nWhat is a ""']"
265,['Rita Ranch also has'],[' a planned development called what?'],[' a small gift shop that sells']
266,['Pena Nieto wins Mexico'],[' presidential vote: exit polls'],['’s presidential election']
267,"['MEN who drink tea, particularly green tea, can greatly reduce']","[' their risk of prostate cancer, a landmark WA study has found.']",[' their risk of cancer. The risk is reduced by up to 50']
268,['In every season but 2001-02 and 2011-12'],"[', at least how many Premier League teams have been relegated?']","[', the NHL has had the same five teams in the playoffs']"
269,"['This morning, Joey built a sand castle on the beach, and put a']","[' toy flag in the highest tower, but this afternoon the tide knocked it down.']",[' few of his friends in it.\n\nJoey’s sand castle']
270,"['Nasser berated Amer and Salem, and']","[' vowed, ""Nobody is going to surrender.""']",[' the meeting was over.\n\nSalem']
271,"[""the bodily function jokes are about what you 'd expect,""]",[' but there are rich veins of funny stuff in this movie. '],"["" and not what you 'd expect to happen\n\nIt's""]"
272,['Israel will not prosecute the police who killed 13 Israeli Arabs during pro-Palestinian protests'],"[' in 2000, because of a lack of evidence, an official inquiry said yesterday.']","[' in the West Bank on Friday, the Israeli government said.\n\nThe Israeli']"
273,['to go see how it'],[' worked and mine looks real good'],"[' works.""\n\n""I']"
274,['Which major global reinsurance company has'],[' their headquarters east of the city center?'],[' the most to gain from the proposed $']
275,"[""What exactly was FDR's New""]",[' Deal and what did it do?'],[' Deal for the black community?\n']
276,['You have'],[' different information).'],[' to be a']
277,['Queen visits Britain'],"[""'s new prince""]","[""'s'most""]"
278,"[""This isn't good because it might""]",[' have a bad impact on the economy.'],[' be the wrong place to start.\n']
279,['The American Express Corp. has pledged at least $'],['3 million of more than $5 million needed.'],['100 million in federal funding to fund a new and']
280,['We should put them somewhere in the dining'],"["" room but it's not clear where.""]","["" room. I'll just go get them""]"
281,['never gets too cloying thanks to the actors'],"[""'perfect comic timing and sweet, genuine chemistry. ""]",[' and their great costumes.\n\nThe film is directed']
282,['The foxes are getting in at night and'],[' attacking the chickens. They have gotten very bold.'],[' you have to be on your guard.\n\n']
283,"[""Although many of FBI's functions are unique, its activities in support of national""]",[' security are comparable to those of the British MI5 and the Russian FSB.'],[' security are not. The FBI has a long history of being a federal law enforcement']
284,['Are there any travel writers or'],[' travelers I can talk to?'],[' bloggers who are traveling the world']
285,['France will play England in the'],[' Euro 2004 quarter-finals.'],[' World Cup final in Moscow on']
286,"['Two British tanks, sent to the police station where the']","[' soldiers are being held, were set alight in clashes.']","[' murder was committed, were to have been used to search for']"
287,['How long does a wrestler have to'],[' get themselves free of the hold?'],[' be in the ring to be considered']
288,['What practice differentiates the Angican'],[' Communon from Protestant churches at large?'],[' from other methods?\n\nI have']
289,['yeah a guy who was there as a uh foot soldier so'],[' he considered himself to be you know a a true Vietnam soldier'],[' he was uh trying to work things out with the soldiers and']
290,"[""I'm sure that my map will show""]",[' this building; it is very famous.'],"[' you the best way to get there,']"
291,"[""These shoes won't fit into""]","["" the trunk they're next to.""]",[' any kind of shoe box but you']
292,['Eating in fast food'],[' restaurants is not healthy.'],[' restaurants is a national epidemic']
293,['There was an industrial espionage'],[' case involving GM and VW.'],[' scandal in the 1930s that']
294,"['Previously, it had reported a profit of $12 million']","[', or 0 cents a share, for that period.']",['.\n\n“We have been able to grow']
295,['The administration has issued a statement that it is willing to meet with'],"["" one of the student groups, but I'm not sure which one.""]",[' the Palestinian Authority to discuss the situation.\n\n“The President']
296,['Nothing could have made them madder than'],[' seeing Arafat speaking at the podium.'],"[' a child.\n\n""We should']"
297,['Uh is that'],[' guy still single?'],"[' right?"" ""I']"
298,"[""say that it doesn't follow the stale, standard, connect-the-dots storyline""]",[' which has become commonplace in movies that explore the seamy underbelly of the criminal world '],"["" of the\n\nsecond half of the book)\n\nand yet I can't help but""]"
299,['Is it illegal to attempt to clear hair'],[' of a substance before a drug test?'],[' from a woman’s body?']
300,['What is the best feeling that you'],[' have ever had in your life?'],[' can take away from your experience?']
301,['The con artist would have'],[' lost a lot of money.'],[' been a lot more fun.']
302,['What do I have to'],[' do to be happy?'],[' do to get a job']
303,"[""London is home to five major medical schools – Barts and The London School of Medicine and Dentistry (part of Queen Mary), King's College London School of Medicine (the""]","["" largest medical school in Europe), Imperial College School of Medicine, UCL Medical School and St George's, University of London – and has a large number of affiliated teaching hospitals.""]","[' University of London), the London School of Hygiene and Tropical Medicine (part of the London School of Hygiene and Tropical Medicine) and the London School of Hygiene and Tropical']"
304,"['Hyperthymesia, or hyperthymesic syndrome, is a disorder that affects an individual']","[""'s autobiographical memory, essentially meaning that they cannot forget small details that otherwise would not be stored.""]","[""'s ability to regulate body temperature. It is characterized by a wide range of symptoms, including a general""]"
305,['Infertile women'],[' cannot produce children.'],[' have to be aware']
306,"[""They aren't a good option for families with""]","[' children, and some people might find them uncomfortable.']","[' small children, but they are a great option for']"
307,['Unless the kid quits trying to fight the war over again every time he sees an army bl'],['ouse or until he stops pouring whisky down him every time he hits town there may be shooting trouble.'],"['undering into his territory, and stops trying to fight the war over, we’ll all']"
308,"[""Islam has joined a battle for the hearts and minds of Mexico's volatile Tzotzil Indians in""]","[' Chiapas state, home of Zapatista rebels and a hotbed of sectarian strife between Christians.']",[' the city of Oaxaca.\n\nThe Tzotzil are a people of mixed ancestry']
309,['There were a number of wonderful areas in'],[' which to camp within the Black Hills.'],"[' the city to visit, including the National']"
310,"['According to plans, France should have minted']",[' 7.6 billion Euro coins before 2002.'],"[' a new coin in 1820, the year']"
311,"[""I don't think there""]",[' is an answer for this.'],"[""'s any chance of my being""]"
312,"[', nothing good']",[' can happen '],[' comes of it']
313,"[""trapped won't""]",[' score points for political correctness'],[' a p e r c']
314,['loves its characters'],[' and communicates something rather beautiful'],"[', and has a strong']"
315,"[""if it doesn't affect the""]","[' individual, nobody will do it']","["" user's ability to use the""]"
316,['The toaster Frank had bought'],"["" from him didn't work.""]","[' for his son, and to']"
317,['Nobody else in China'],[' will do it.'],"[', or anywhere else']"
318,"[""Enron's 401(k) plan covered""]","[' about 20,000 workers, retirees and beneficiaries.']","["" the sale of some of the company's assets.""]"
319,['Who do you think'],[' bought the bread machine?'],[' will be the next U']
320,['There is a pillar between me and the'],"["" stage, and I can't see it.""]",[' world.\n\nIt is not a pillar']
321,"[""At the first proceeding, the jury decides the defendant's guilt; if the defendant is innocent""]","[' or otherwise not convicted of first-degree murder, the death penalty will not be imposed.']","["", the jury decides the defendant's sentence.\n\nIf the defendant is innocent, the""]"
322,['You have never mentioned'],[' school to me before.'],[' anything that might have been']
323,['wish there had been more of the'],"["" `` queen '' and less of the `` damned""]","[' same.\n\n""I had a dream']"
324,['Muriel has in her living room a famous painting of a'],[' ballerina. She bought the painting when she was thirty.'],"[' young man with a long, dark beard, a white beard,']"
325,"['Besides the general media and motion picture categories,']",[' which category contains media that is not static?'],"[' the most popular genres of films are horror,']"
326,"['like a three-ring circus, there are side']",[' stories aplenty -- none of them memorable. '],"[' streets and alleys, and a maze of alleys']"
327,['Shandong is not'],[' far from Henan province.'],[' a big city. It�']
328,"['Aventis, based in Strasbourg, France, is one of the leading']",[' producers of the vaccine and one of a handful of companies that still make it.'],[' pharmaceutical companies in the world with a global presence in more than 70 countries. It']
329,['There was no influence from China'],[' to the culture of Greece.'],['’s growing influence on']
330,['what a diet oh no they'],[' have nothing to do with that'],"[""'re all gone.\n\n""]"
331,"[""Also, who's to say there aren't""]","[' testimonies from ""real"" health experts on there?']","[' other ways to get that information?""\n\n""']"
332,"[""Why can someone I didn't add""]","[', see my story on snapchat?']",[' to my friends list not see my status']
333,"[""Could Lockheed Martin's proposed""]",[' compact fusion reactor work?'],[' new generation of F-']
334,['What year was there an analysis of the DNA'],[' recovered from human remains in Liangzhu culture?'],[' of the people who were living in the city of']
335,['Were there more Democrats'],[' or Republicans in 2007?'],[' in Congress than Republicans?']
336,['When you have a lot of money do you have a lot'],[' of problems with a lot of people trying to take it?'],[' of time to do what you want to do?\n\n']
337,"['""But they did not, as of the time of this particular']","[' tragic event, provide the security we had requested,"" Mr Jordan said.']","[' writing,\nmake any arrangements for the future. They have, however']"
338,"['They were eating, and I']",[' wonder what they were eating.'],"[' was eating, and we didn']"
339,['well do you think that we do it because we want it to deter crime or'],"["" it's not because we don't want to pay for inmates to stay in prison""]",[' because we don’t want people to get killed?”\n\n']
340,"[""Mark heard Steve's feet going down the ladder. The door of""]",[' the shop closed after him. He ran to look out the window.'],"[' the lab was closed, and Steve was just walking in. He stopped']"
341,['A doctor rushes a patient'],[' on a stretcher.'],"[' to the emergency room,']"
342,"[""Conservative Party leader William Hague attacked British Prime Minister Tony Blair's stance on further European integration""]","[' Tuesday, accusing him of handing over Britain\'s rights and powers ""slice by slice"".']","[', saying the former Labour leader ""has a very bad record of not being an open']"
343,['Why does Hilary Clinton get away'],"["" with things other people wouldn't?""]",[' with such a shit?\n\n']
344,"[""Iran dissidents '""]","[""killed in Iraq'""]","[""still in danger'""]"
345,['This hat that he'],[' was wearing is certain.'],[' is wearing is actually a']
346,"['a larger-than-life figure, an artist']",[' who has been awarded mythic status in contemporary culture '],[' whose life was filled with extraordinary beauty and who was a']
347,['It is proud of him'],[' that I have never been.'],[' for all the work he has']
348,['The men all would'],[' have been working.'],[' be in the same']
349,['If you are not sure how to do'],"["" it, don't do it at all.""]","[' it, ask your doctor.\n\nIf']"
350,"[""We don't have any sales tax""]",[' up here so buy it here.'],[' here in New York City.\n']
351,['NAO is headed by the Comptroller and Auditor General'],"[', who is also an officer of the House of Commons.']",[' of India (CAG) and is an independent statutory advisory']
352,['Democracy has nothing'],[' to do with liberty.'],[' to do with the right']
353,"[""of china's now numerous""]","[', world-renowned filmmakers ']",[' advantages.\n\nThe Chinese have']
354,['John talked to women who'],[' came up to him.'],[' had been raped in their']
355,['Pat is'],[' mere.'],[' a very']
356,['with notorious c.h.o. cho proves she has the stuff'],"[' to stand tall with pryor, carlin and murphy. ']","["".\n\nThe next day, she's in the gym, working out""]"
357,"[""'s exactly the kind of movie toback""]","[""'s detractors always accuse him of making""]",[' up your argument.\n\nThe problem']
358,['Who are some people who criticized something that was essential to their in-'],['group’s way of life? (Like Jefferson on slavery)'],['group?\n\nI am not sure what the answer to this question']
359,"[""Shareholder value, which is shorthand for executives' obsession with their companies' stock""]","[' prices, has become the prism through which most of corporate America now sees business.']","[' price, is a key driver of corporate profits. According to a new report from']"
360,"['Mr Hadley, who has a new partner and']","[' child, said: ""I am absolutely delighted.']","[' a new baby, was supposed to be the next']"
361,['She has problems enough'],[' as it is.'],[' without having to deal']
362,['Many parts of tsunami-battered Ace'],['h province were not safe for the military.'],['h province in northern Sumatra have been devastated']
363,"[""Bolivia's army fought to stop a column of dynamite-wielding miners from streaming""]","[' into the besieged capital on Wednesday, leaving two dead as a popular uprising against the President spread.']","[' into the capital of Oruro, in the Amazonian state of Amazonas, on Saturday']"
364,['The Clear Skies Act has to do with'],[' oceanography and the impacts in that field.'],[' the way the government funds local airport projects.']
365,['Moutasim has'],[' a brother called Khalid.'],[' been on the scene for']
366,['The Senate Banking Committee is scheduled to hold a hearing on Tuesday'],"[', when Donaldson will be questioned about hedge and mutual funds.']","[', April 14, on the proposed Dodd-Frank Wall Street Reform']"
367,['have always appreciated a'],[' smartly written motion picture'],[' lot. The very best']
368,['He no longer requires'],"["" Edward's financial support.""]",[' any\n\ntreat']
369,['What year was Cab'],['ot Tower built?'],['o Del Sol the']
370,['Gillian Anderson: What is David'],"["" Duchovny's best feature?""]","["" Cameron's vision for the future of Britain""]"
371,"[""there's a vastness implied""]",[' in metropolis that is just breathtaking.'],[' in the\nwords. The man is']
372,['The sky has very'],[' little to no clouds.'],"[' little blue, but the']"
373,['There are no reports so far as to whether any relatives have claimed the'],[' bodies of the four military men who were reportedly killed when the plane crashed.'],"[' body, but the family have said that they have been told to “']"
374,['Is there really a health difference between'],[' Marlboro and American Spirit cigarettes?'],"[' a ""normal"" and a ""super']"
375,"[""Amazon's Bezos to buy the""]",[' Washington Post for $250 million'],[' Whole Foods Market\n\nThe']
376,['Gunman who held suburban Atlanta'],"[' firefighters hostage now dead, police say']",[' church hostage for three days was killed']
377,['What cable network did the AFL'],[' sign a regional contract with?'],['-CIO use to air']
378,"['In a statement in The Washington Times, the executive director of 21st Century Democrats, Mark Lotwis, called the lawsuit ""frivolous"" and said: ""we\'re going to defend our organization\'s integrity"". Landmark Education spokeswoman Deborah Beroset said that the Landmark Forum ""is in no way religious in nature and any claim to the contrary is simply absurd,"" and']","[' stated: ""While we are not a party to this lawsuit and have no firsthand knowledge of it, we can only assume that we are being used as a legal and political football to further the plaintiff""s own financial interests."" The New York lawsuit was filed April 14, and is still in early filing stages. A conference with the federal court judge in the case has been scheduled for June 17.']","[' that ""the lawsuit is not about religion"".\n\nThe lawsuit was filed in the U.S. District Court for the District of Columbia by the American Civil Liberties Union and the Center for Constitutional Rights.\n\nThe lawsuit was originally filed in the U.S. District Court for the District of Columbia on behalf of five individuals and the American Civil Liberties Union on behalf of the ACLU of Washington']"
379,['John Martin is the founder'],[' of Black Sparrow Press.'],[' of the blog The Daily']
380,['is as blasphemous and nonsensical as a luis buñuel film'],"["" without the latter's attendant intelligence, poetry, passion, and genius. ""]","['.\n\nThe film, which opens in the Philippines on Nov. 5,']"
381,"[""'s lovely and amazing, from her own screenplay, jumps to the head of the class of women's films""]",[' that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style '],"[', and is so well directed, so well acted, so well written, so well acted, so well directed']"
382,['hard-won rewards over the bombastic self-glorification of other feel-'],"[""good fiascos like antwone fisher or the emperor's club any time""]",['good films.\n\nA:\n\nIt is a bit hard to say.']
383,['There are ways to make the reading more'],"[' understandable, provided we work for it.']",[' interesting. You could change the name of']
384,"['There are considerable gaps in our knowledge of modern forms, but we do know that during the Carboniferous period hundreds of different amphibian']",[' forms roamed the swamps. Apart from caecilians modern amphibians lost their fish-like scales and developed a soft skin.'],"[' species were widespread in Europe, North America and Asia. Although most of these species are now extinct, there are still many species that are known']"
385,"['Charles was criticized by some students,']","["" but I can't remember which ones.""]","[' including the dean, for his behavior,']"
386,['What percentage have discussions of race in the'],[' context of medical disorders increased from zero to?'],[' media?\n\nA:\n\nIn']
387,['What have you learned'],[' during your internship?'],[' about the future of']
388,['What notable author who lived in Samoa called'],"[' the Samoans ""gentle people""?']",[' the place home?\n\nSamoa is']
389,"[""Kotkin describes how Lev Kamenev, Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed""]","["" a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.""]","["" the Central Committee of the Communist Party, had been forced to resign in the 1920s.\n\nKotkin describes how Stalin's old Pravda co-editor, Lev Kam""]"
390,['A ceremony was held at Mac'],"[""au Fisherman's Wharf.""]","['Dowell College in Washington, D']"
391,['as long as you got congressmen and senators that are getting kickbacks kickbacks from'],"["" these different companies that are getting awarded for the defense contracts that's never going to happen""]","[' the oil companies.\n\nThe way I see it, the oil companies will come']"
392,['Is there life'],[' on other planets?'],[' on Mars?\n']
393,['What kinds of courses are offered to'],[' students who are not experiencing academic success?'],[' help you with your business?\n\n']
394,"['These include the Mexico City Philharmonic, which performs at the Sala Ollin Yoliztli; the National Symphony Orchestra, whose home base is the Palacio de Bellas Artes (Palace of the Fine Arts), a masterpiece of art nouveau and art decó styles']","['; the Philharmonic Orchestra of the National Autonomous University of Mexico (OFUNAM), and the Minería Symphony Orchestra, both of which perform at the Sala Nezahualcóyotl, which was the first wrap-around concert hall in the Western Hemisphere when inaugurated in 1976.']","[""; the Orchestre de Paris, whose home base is the Musée d'Art Moderne de la Ville de Paris (the Musée d'Art Moderne de la Ville de Paris), a masterpiece of the art deco style; the National Symphony Orchestra of Japan, which is based in Tokyo;""]"
395,"[""Muriel has in her living room a famous painting of a ballerina by Cecile d'""]","['Arblay. She is seen in profile, with her arms outstretched to an unseen lover.']","['Orsay, and she has brought it to life. She has taken it to the United States']"
396,['We have little choice but to increase the'],"[' premiums, or work together to lower costs.']",[' number of places in which we can find ourselves']
397,['Maytag will give a brand new dryer to the winner of the'],"[' Mrs. Albania contest, and General Electric, four hundred light bulbs.']",[' Dryer Cleaners of the Year award.\n\nThe Dryer']
398,['Pyongyang said there was no point in the talks since the'],"["" US had termed North Korea an 'outpost of tyranny'.""]",[' United States and South Korea had already agreed to the denuclear']
399,"['Never, did I ever, did']",[' I say blacks were going to riot.'],"[' I ever, did I ever, did']"
400,"[""The epidemic began in November in the mainland's Guangdong province, but the""]","["" People's Republic of China refused to report truthfully about its spread for four months.""]",[' disease is now spreading rapidly across the country and has reached Hong Kong.\n\nThe']
401,"[""I like Bill's new wine,""]","["" but Max's old is even better.""]","["" but I think I'm going to have""]"
402,"[""although what time offers tsai's usual style and themes, it""]","[' has a more colorful, more playful tone than his other films. ']","[""'s the usual tsai's style, but tsai's""]"
